timestamp,cpu_temp_c,pmic_temp_c,passive_state,core_voltage_v,throttled
2026-04-22T19:20:23,39.433,33.2,0,0.86,0x0
2026-04-22T19:20:33,38.946,33.2,0,0.86,0x0
2026-04-22T19:20:43,39.92,33.2,0,0.86,0x0
2026-04-22T19:20:53,38.459,33.2,0,0.86,0x0
2026-04-22T19:21:03,38.946,33.2,0,0.86,0x0
2026-04-22T19:21:13,39.433,33.2,0,0.86,0x0
2026-04-22T19:21:23,38.946,33.2,0,0.86,0x0
2026-04-22T19:21:33,39.433,33.2,0,0.86,0x0
2026-04-22T19:21:43,37.485,33.2,0,0.86,0x0
2026-04-22T19:21:53,38.946,31.1,0,0.86,0x0
2026-04-22T19:22:03,38.946,31.1,0,0.86,0x0
2026-04-22T19:22:13,39.433,31.1,0,0.86,0x0
2026-04-22T19:22:23,39.92,31.1,0,0.86,0x0
2026-04-22T19:22:33,38.946,31.1,0,0.86,0x0
2026-04-22T19:22:43,38.946,31.1,0,0.86,0x0
2026-04-22T19:22:53,39.433,31.1,0,0.86,0x0
2026-04-22T19:23:03,37.972,31.1,0,0.86,0x0
2026-04-22T19:23:13,37.972,31.1,0,0.86,0x0
2026-04-22T19:23:23,38.459,31.1,0,0.86,0x0
2026-04-22T19:23:33,38.459,31.1,0,0.86,0x0
2026-04-22T19:23:43,40.407,31.1,0,0.86,0x0
2026-04-22T19:23:53,37.972,31.1,0,0.86,0x0
2026-04-22T19:24:03,37.972,31.1,0,0.86,0x0
2026-04-22T19:24:13,37.972,31.1,0,0.86,0x0
2026-04-22T19:24:24,38.459,31.1,0,0.86,0x0
2026-04-22T19:24:34,39.433,31.1,0,0.86,0x0
2026-04-22T19:24:44,37.972,31.1,0,0.86,0x0
2026-04-22T19:24:54,36.998,31.1,0,0.86,0x0
2026-04-22T19:25:04,40.407,31.1,0,0.86,0x0
2026-04-22T19:25:14,38.459,31.1,0,0.86,0x0
2026-04-22T19:25:24,37.485,33.2,0,0.86,0x0
2026-04-22T19:25:34,38.946,31.1,0,0.86,0x0
2026-04-22T19:25:44,39.433,33.2,0,0.86,0x0
2026-04-22T19:25:54,37.972,33.2,0,0.86,0x0
2026-04-22T19:26:04,37.485,33.2,0,0.86,0x0
2026-04-22T19:26:14,38.459,33.2,0,0.86,0x0
2026-04-22T19:26:24,38.459,31.1,0,0.86,0x0
2026-04-22T19:26:34,39.433,31.1,0,0.86,0x0
2026-04-22T19:26:44,38.946,33.2,0,0.86,0x0
2026-04-22T19:26:54,37.972,33.2,0,0.86,0x0
2026-04-22T19:27:04,40.407,31.1,0,0.86,0x0
2026-04-22T19:27:14,38.946,33.2,0,0.86,0x0
2026-04-22T19:27:24,38.459,31.1,0,0.86,0x0
