timestamp,cpu_temp_c,pmic_temp_c,passive_state,core_voltage_v,throttled
2026-04-22T18:58:02,46.738,37.4,0,0.86,0x0
2026-04-22T18:58:12,47.225,39.5,0,0.86,0x0
2026-04-22T18:58:22,47.225,39.5,0,0.86,0x0
2026-04-22T18:59:05,46.738,39.5,0,0.86,0x0
2026-04-22T18:59:15,46.738,39.5,0,0.86,0x0
2026-04-22T18:59:25,48.686,39.5,0,0.86,0x0
2026-04-22T18:59:35,48.199,39.5,0,0.86,0x0
2026-04-22T18:59:45,47.712,39.5,0,0.86,0x0
2026-04-22T18:59:55,47.225,39.5,0,0.86,0x0
2026-04-22T19:00:05,48.199,39.5,0,0.86,0x0
2026-04-22T19:00:15,47.225,39.5,0,0.86,0x0
2026-04-22T19:00:25,47.225,39.5,0,0.86,0x0
2026-04-22T19:00:35,48.199,39.5,0,0.86,0x0
2026-04-22T19:00:45,47.712,39.5,0,0.86,0x0
